attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,class
0.31460674157303375,0.27586206896551724,0.15189873417721517,0.23,0.0,0.0,0.7123287671232876,0.26,1
0.6966292134831461,0.5747126436781609,0.26582278481012656,0.3,0.0,0.0,0.6712328767123287,0.22,1
0.8314606741573034,0.6436781609195401,0.16455696202531644,0.31,0.0,0.0,0.7808219178082191,0.3,2
0.8089887640449439,0.9310344827586206,0.1392405063291139,0.21,0.0,0.0,0.6986301369863014,0.22,2
0.7415730337078653,0.6551724137931034,0.2911392405063291,0.29,0.0,0.0,0.767123287671233,0.22,2
0.7528089887640451,0.6896551724137931,0.07594936708860761,0.28,0.0,0.0,0.767123287671233,0.22,2
0.14606741573033705,0.32183908045977005,0.3291139240506329,0.16,0.0,0.0,0.6986301369863014,0.38,1
0.40449438202247184,0.39080459770114934,0.4683544303797468,0.16,0.0,0.0,0.6712328767123287,0.28,1
0.651685393258427,0.6091954022988506,0.18987341772151894,0.09,0.0,0.0,0.767123287671233,0.22,2
0.3707865168539326,0.4827586206896552,0.3797468354430379,0.16,0.0,0.0,0.821917808219178,0.22,1
0.39325842696629215,0.3448275862068965,0.35443037974683544,0.79,0.0,0.0,0.6712328767123287,0.63,1
0.3595505617977528,0.36781609195402304,0.4177215189873418,0.14,0.0,0.0,0.684931506849315,0.31,1
0.7415730337078653,0.8390804597701149,0.2911392405063291,0.27,0.0,0.0,0.6575342465753424,0.22,2
0.5168539325842697,0.2528735632183908,0.36708860759493667,0.43,0.0,0.0,0.726027397260274,0.22,1
0.30337078651685395,0.39080459770114934,0.3291139240506329,0.18,0.0,0.0,0.6027397260273972,0.26,1
0.2696629213483146,0.37931034482758624,0.35443037974683544,0.15,1.0,0.0,0.7534246575342466,0.35,1
0.6629213483146068,0.6896551724137931,0.2151898734177215,0.36,0.0,0.0,0.7397260273972602,0.22,2
0.3595505617977528,0.2528735632183908,0.3924050632911392,0.52,0.0,0.0,0.7397260273972602,0.22,1
