attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,class
0.5577689243027888,0.025104602510460247,0.0,0.9999999999999999,0.9999999999999999,0.1459695137254902,0.007764974963193488,0.11180123529184874,0.0016727657471255746,0.31087014596034535,0.2946428742317948,0.3578792315325535,0.276695226759307,0.6563785835124211,0.4283919373705847,0.2881355689816147,0.3578792315325535,0.26818594,0.09283049594367437,4
0.2350597609561753,0.17154811715481172,0.0,0.0,0.0,0.02832245490196078,0.0010406716342371434,0.017391294820416472,0.000534320131178078,0.7782081341040477,0.7378246693358387,0.8564065253578311,0.7342166380602763,0.3024690869570166,0.7060301592478723,0.18432200016608047,0.8564065253578311,0.21837935,0.0558324962287437,2
0.22310756972111553,0.3263598326359832,0.0,0.0,0.0,0.06753812549019607,0.002280430208636564,0.13788818646657225,0.0033927197089984114,0.11851278446205374,0.0949675316966921,0.16273931765287689,0.0943102114010846,0.6707818804221911,0.36557787511521206,0.3792372671690967,0.16273931765287689,0.47748852,0.07435373527240002,5
0.24701195219123506,0.8744769874476988,0.0,0.0,0.0,0.11982572549019609,0.02663709492764702,0.0819875732926973,0.004392095037744281,0.0570617097462962,0.04788960813401292,0.04270986883129699,0.08106000916414624,0.8024691267718331,0.05025125771887069,0.7754237078874606,0.07658320635800289,0.48671728,0.8569685072181634,7
0.8844621513944223,0.6276150627615062,0.0,0.0,0.0,0.05446624705882353,0.005306727930576877,0.20124220116508068,0.022377249213246034,0.2930544885531987,0.26298701085237813,0.3460971844911842,0.2657833198508708,0.5576131718983388,0.4547738536937202,0.34533895820615507,0.3460971844911842,0.30841646,0.046082429284160065,6
0.7569721115537849,0.4518828451882845,0.0,0.0,0.0,0.04357296862745098,0.0022580621797972903,0.021118043657264367,0.0005570119997472462,0.27782082038174505,0.2646103712288119,0.3195876117850691,0.24629772419960325,0.6913580109282115,0.39321606024626954,0.31144066831100986,0.3195876117850691,0.27171725,0.09728726592167736,4
0.3784860557768924,0.305439330543933,0.0,0.0,0.0,0.05882354509803921,0.002229991846371112,0.03602483329038302,0.0016483734166459166,0.166279376182165,0.17207791662274416,0.19882179529586305,0.1262665588069662,0.8765432058527661,0.31783919684635487,0.2478813533063416,0.19882179529586305,0.39879107,0.17273978378581334,1
0.027888446215139442,0.7866108786610878,0.0,0.0,0.0,0.06535949411764706,0.001376641685706926,0.031055907884726217,0.0005138211977357181,0.10457010393710625,0.09740259417692697,0.07805596555187065,0.13951676104390456,0.800411515573083,0.0,0.8622881222215242,0.13181149387473126,0.40888458,0.822155451948541,7
0.398406374501992,0.4602510460251045,0.0,0.9999999999999999,0.0,0.026143792156862744,0.001471691619703021,0.033540370587554616,0.0006406804098189664,0.023754197095405022,0.008116883700349969,0.03976435905917261,0.0218238502938784,0.7654320881572926,0.19723617809493454,0.565677949304259,0.03976435905917261,0.8435185,0.002184166073791627,3
0.06772908366533864,0.3179916317991631,0.0,0.0,0.0,0.06100217647058824,0.0034251754461284574,0.04223601799776285,0.0012601301335930888,0.02039762572881877,0.008928571193761597,0.03755522689576416,0.013250193819167767,0.7983539043743328,0.2022613019447111,0.5233050669141412,0.03755522689576416,0.86277056,0.05586796773071845,3
0.1713147410358566,0.2845188284518828,0.0,0.0,0.0,0.017429177647058824,0.0006008150487507426,0.01739132165271294,0.00029119086577704634,0.7510973586707159,0.6858765894003523,0.8387334547957773,0.7209664779121908,0.12345672748056424,0.7474874030248615,0.2987287976829576,0.8387334547957773,0.2580791,0.028352201028010005,2
0.601593625498008,0.602510460251046,0.0,0.0,0.0,0.0196078431372549,0.0010665181142499327,0.24099377882026216,0.09507654458984201,0.05086496207172617,0.03896103986232922,0.07290132494181646,0.038971158332933485,0.7839506074645628,0.23492461884011778,0.4830508302642921,0.07290132494181646,0.5,0.07698155457804856,5
