attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,class
0.1764705882352941,0.3919597989949749,0.4098360655737705,0.32323232323232326,0.10401891252955082,0.4619970193740686,0.07258753202391117,0.08333333333333337,1
0.29411764705882354,0.5477386934673367,0.6147540983606558,0.26262626262626265,0.0,0.5365126676602087,0.19982920580700259,0.65,2
0.7058823529411764,0.6080402010050251,0.639344262295082,0.17171717171717174,0.0,0.3949329359165425,0.07728437233134074,0.6833333333333332,2
0.7058823529411764,0.7587939698492463,0.5737704918032788,0.4040404040404041,0.3203309692671395,0.6229508196721312,0.28351836037574724,0.2833333333333333,1
0.0,0.5276381909547738,0.5245901639344263,0.4141414141414142,0.16784869976359337,0.6184798807749629,0.04056362083689155,0.016666666666666663,2
0.11764705882352941,0.6130653266331658,0.6229508196721312,0.27272727272727276,0.2364066193853428,0.5350223546944859,0.17292912040990605,0.08333333333333337,2
0.4117647058823529,0.8442211055276382,0.7213114754098361,0.42424242424242425,0.37943262411347517,0.5692995529061103,0.302732707087959,0.31666666666666665,1
0.0,0.46733668341708545,0.819672131147541,0.393939393939394,0.0851063829787234,0.646795827123696,0.40264730999146026,0.2333333333333334,2
0.3529411764705882,0.5728643216080402,0.0,0.0,0.0,0.0,0.047395388556789056,0.08333333333333337,2
0.23529411764705882,0.7236180904522613,0.6721311475409837,0.32323232323232326,0.0,0.5737704918032788,0.20324508966695126,0.2666666666666667,1
0.4117647058823529,0.5979899497487438,0.0,0.0,0.0,0.3755588673621461,0.05593509820666097,0.2666666666666667,2
0.29411764705882354,0.7236180904522613,0.6721311475409837,0.26262626262626265,0.33687943262411346,0.4769001490312966,0.1596925704526046,0.6166666666666667,1
0.0,0.5678391959798995,0.6229508196721312,0.0,0.0,0.496274217585693,0.08539709649871904,0.033333333333333326,1
0.058823529411764705,0.6331658291457286,0.45901639344262296,0.29292929292929293,0.1796690307328605,0.42771982116244417,0.3087105038428693,0.0,2
0.29411764705882354,0.5477386934673367,0.5081967213114754,0.4141414141414142,0.1524822695035461,0.533532041728763,0.1861656703672075,0.06666666666666671,1
0.5882352941176471,0.8140703517587939,0.6885245901639344,0.0,0.0,0.41281669150521616,0.0444064901793339,0.55,2
0.5294117647058824,0.2864321608040201,0.6557377049180328,0.37373737373737376,0.0,0.488822652757079,0.007685738684884716,0.33333333333333337,2
0.1764705882352941,0.7437185929648241,0.5409836065573771,0.25252525252525254,0.0,0.48435171385991066,0.07600341588385995,0.016666666666666663,2
0.4117647058823529,0.8040201005025126,0.4426229508196722,0.32323232323232326,0.20685579196217493,0.4545454545454546,0.21776259607173354,0.30000000000000004,1
0.0,0.9045226130653267,0.639344262295082,0.6363636363636365,0.016548463356973995,0.8852459016393444,0.9999999999999998,0.06666666666666671,1
0.0,0.5125628140703518,0.639344262295082,0.4040404040404041,0.10638297872340426,0.5141579731743666,0.06831767719897523,0.050000000000000044,2
0.11764705882352941,0.7085427135678392,0.4754098360655738,0.3434343434343435,0.15130023640661938,0.37853949329359166,0.26515798462852264,0.050000000000000044,2
0.23529411764705882,0.7839195979899498,0.6147540983606558,0.0,0.0,0.7198211624441133,0.06831767719897523,0.18333333333333335,1
0.058823529411764705,0.8442211055276382,0.7213114754098361,0.29292929292929293,0.0,0.5216095380029807,0.35311699402220326,0.5166666666666667,1
0.5294117647058824,0.457286432160804,0.5573770491803279,0.0,0.0,0.36065573770491804,0.05209222886421862,0.6166666666666667,2
0.0,0.6231155778894473,0.5737704918032788,0.20202020202020204,0.0,0.40834575260804773,0.07514944491887275,0.25,1
0.3529411764705882,0.8140703517587939,0.5081967213114754,0.0,0.0,0.3621460506706409,0.04269854824935952,0.4833333333333334,1
0.1764705882352941,0.6231155778894473,0.6557377049180328,0.33333333333333337,0.1536643026004728,0.4947839046199703,0.09692570452604611,0.08333333333333337,2
0.1764705882352941,0.5125628140703518,0.6065573770491803,0.0,0.0,0.4396423248882266,0.018360375747224593,0.18333333333333335,2
0.4117647058823529,0.7638190954773869,0.7213114754098361,0.4444444444444445,0.0,0.745156482861401,0.11058923996584115,0.25,1
0.4117647058823529,0.6683417085427136,0.6885245901639344,0.0,0.0,0.5991058122205665,0.2638770281810418,0.2666666666666667,2
0.23529411764705882,0.4824120603015075,0.45901639344262296,0.17171717171717174,0.057919621749408984,0.3099850968703428,0.11187019641332195,0.08333333333333337,2
0.1764705882352941,0.8492462311557789,0.6065573770491803,0.19191919191919193,0.14775413711583923,0.4456035767511178,0.08112724167378309,0.16666666666666663,1
0.47058823529411764,0.6331658291457286,0.6065573770491803,0.38383838383838387,0.08865248226950355,0.3859910581222057,0.035866780529462,0.30000000000000004,2
0.11764705882352941,0.5276381909547738,0.6147540983606558,0.0,0.0,0.34724292101341286,0.20580700256191292,0.5333333333333333,2
0.058823529411764705,0.5628140703517588,0.6557377049180328,0.4545454545454546,0.15602836879432624,0.518628912071535,0.05935098206660973,0.050000000000000044,2
0.47058823529411764,0.6030150753768845,0.7049180327868853,0.0,0.0,0.42324888226527574,0.07728437233134074,0.016666666666666663,1
